,PID,GENDER,TITLE,CATEGORY,NEW_TAG,file_loc,rem_img,season
482,Men-dan005,Men,레이어드 매치,dandy,"['댄디', '봄', '논픽', '데님', '팬츠', '로스트가든', '메신저', '크로스', '백', '모드나인', '반소매', '티셔츠', '부츠', '브렌슨', '슈트', '블레이저', '재킷', '안경', '안경', '소품', '일꼬르소', '카디건', '코드그라피', '효지노리코', '레이어드룩', '앙고라', '데이트', '']",fashion_dataset/dandy/dandy_Men_005.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_005.png,봄
483,Men-dan006,Men,깔끔 담백,dandy,"['댄디', '봄', '니트', '스웨터', '라그랑지', '레인디어', '메신저', '크로스', '백', '슈페너', '에이제로', '챈세스노이', '카디건', '캔버스', '단화', '코튼', '팬츠', '팔찌', '모노톤', '절개', '와이드핏', '코듀로이', '']",fashion_dataset/dandy/dandy_Men_006.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_006.png,봄
484,Men-dan007,Men,주말 데이트 룩,dandy,"['겨울', '댄디', '구두', '니트', '스웨터', '레더', '라이더스', '재킷', '목걸이', '펜던트', '셔터', '슈트', '팬츠', '슬랙스', '앤드로스', '야세', '쿠나썬', '퀄팩', '토트백', '효지노리코', '뉴트럴톤', '톤온톤', '체크', '데이트', '']",fashion_dataset/dandy/dandy_Men_007.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_007.png,겨울
485,Men-dan008,Men,따라 입고 싶은,dandy,"['댄디', '봄', '2113', '스튜디오', '긴소매', '티셔츠', '데님', '팬츠', '로맨틱무브', '마뗑킴', '마이딥블루메모리즈', '반지', '벨트', '부츠', '셔츠', '블라우스', '캉골', '트러커', '재킷', '포콤마', '플랙', '청청패션', '대미지', '워싱', '웨스턴', '스웨이드', '레이어드룩', '']",fashion_dataset/dandy/dandy_Men_008.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_008.png,봄
486,Men-dan009,Men,모노톤 스타일링,dandy,"['겨울', '댄디', '구두', '데님', '팬츠', '디아뎀', '라그랑지', '로퍼', '메신저', '크로스', '백', '목걸이', '펜던트', '반', '셔츠', '블라우스', '슈트', '블레이저', '재킷', '엘무드', '쿠나썬', '클라시코', '모노톤', '와이드핏', '대미지', '절개', '스티치', '유니크', '']",fashion_dataset/dandy/dandy_Men_009.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_009.png,겨울
487,Men-dan010,Men,하객 룩 추천!,dandy,"['댄디', '봄', '겨울', '싱글', '코트', '구두', '넥타이', '베이직코튼', '셔츠', '블라우스', '손신발', '슈트', '팬츠', '슬랙스', '애드호크', '어반드레스', '엘무드', '미니멀', '하객룩', '컬러포인트', '세미부츠컷슬랙스', '로고플레이', '']",fashion_dataset/dandy/dandy_Men_010.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_010.png,봄
488,Men-dan011,Men,톤온톤 조합,dandy,"['겨울', '댄디', '구두', '긴소매', '티셔츠', '로스트가든', '루킹포유', '리우', '옴므', '마뗑킴', '숄더백', '슈트', '블레이저', '재킷', '안경', '코튼', '팬츠', '뉴트럴톤', '코듀로이', '카고', '패딩백', '데이트', '톤온톤', '']",fashion_dataset/dandy/dandy_Men_011.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_011.png,겨울
489,Men-dan012,Men,워너비 스타일,dandy,"['겨울', '댄디', '구두', '논픽', '니트', '스웨터', '사파리', '헌팅', '재킷', '슈트', '팬츠', '슬랙스', '아퐁', '안경', '애드호크', '야세', '올투스', '바스터즈', '왁스자켓', '클래식', '']",fashion_dataset/dandy/dandy_Men_012.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_012.png,겨울
490,Men-dan013,Men,뉴트럴 색감,dandy,"['겨울', '댄디', '니트', '스웨터', '레노마', '시계', '레더', '라이더스', '재킷', '메신저', '크로스', '백', '반', '부츠', '애드호크', '앤드로스', '쟈니웨스트', '코튼', '팬츠', '쿼츠', '아날로그', '킨치', '뉴트럴톤', '코듀로이', '데이트', '가죽배색', '']",fashion_dataset/dandy/dandy_Men_013.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_013.png,겨울
491,Men-dan014,Men,피코트 연출법,dandy,"['겨울', '댄디', '겨울', '기타', '코트', '귀걸이', '니트', '스웨터', '데님', '팬츠', '로맨틱무브', '반', '부츠', '엘무드', '챈세스노이', '쿠나썬', '토트백', '플랙', '피코트', '슬림핏', '오버핏', '컬러포인트', '']",fashion_dataset/dandy/dandy_Men_014.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_014.png,겨울
492,Men-dan015,Men,환절기 데이트 룩,dandy,"['댄디', '봄', '니트', '스웨터', '더블유엠씨', '데꼬로소', '데님', '팬츠', '마뗑킴', '반지', '숄더백', '아디다스', '패션스니커즈화', '포콤마', '플랙', '환절기', '코트', '화사한', '뉴트럴톤', '데이트', '컬러포인트', '환절기', '톤온톤', '']",fashion_dataset/dandy/dandy_Men_015.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_015.png,봄
493,Men-dan016,Men,담백하게,dandy,"['댄디', '봄', '가든익스프레스', '논픽', '메신저', '크로스', '백', '셔츠', '블라우스', '솔리버티', '안경', '엑스트라오디너리', '인템포무드', '카고브로스', '카디건', '캔버스', '단화', '코튼', '팬츠', '뉴트럴톤', '데이트', '스트라이프', '카고', '미니멀', '환절기', '']",fashion_dataset/dandy/dandy_Men_016.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_016.png,봄
494,Men-dan017,Men,레더 활용법,dandy,"['겨울', '댄디', '구두', '니트', '스웨터', '디어라이프', '레더', '라이더스', '재킷', '레인디어', '로퍼', '메신저', '크로스', '백', '목걸이', '펜던트', '블루멀', '셔터', '슈트', '팬츠', '슬랙스', '코드그라피', '포스트맨', '레터링', '와이드핏', '데이트', '헤링본슬랙스', '']",fashion_dataset/dandy/dandy_Men_017.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_017.png,겨울
495,Men-dan018,Men,레더 마니아,dandy,"['댄디', '봄', '레더', '싱글코트', '레이어드룩', '절개', '유니크', '올블랙', '데이빗스톤', '디아뎀', '레더', '라이더스', '재킷', '베스트', '부츠', '선글라스', '셔츠', '블라우스', '앤드로스', '와이케이', '웨이스트', '백', '인비저블', '질스튜어트', '맨', '액세서리', '코튼', '팬츠', '투큐브', '']",fashion_dataset/dandy/dandy_Men_018.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_018.png,봄
496,Men-dan019,Men,왁스 재킷의 계절,dandy,"['댄디', '봄', '왁스자켓', '트위드', '부츠컷', '2113', '스튜디오', '데님', '팬츠', '도서', '음반', '메신저', '크로스', '백', '부츠', '블로퍼', '사파리', '헌팅', '재킷', '셔츠', '블라우스', '손신발', '올투스', '바스터즈', '퀄팩', '하이투', '']",fashion_dataset/dandy/dandy_Men_019.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_019.png,봄
497,Men-dan020,Men,워너비 코디,dandy,"['댄디', '봄', '스트라이프', '크롭', '와이드핏', '핀턱', '코듀로이', '갤럭시', '니트', '스웨터', '데님', '팬츠', '라그랑지', '마뗑킴', '마이딥블루메모리즈', '부츠', '숄더백', '슈트', '블레이저', '재킷', '챈세스노이', '커스텀에이드', '쿼츠', '아날로그', '']",fashion_dataset/dandy/dandy_Men_020.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_020.png,봄
498,Men-dan021,Men,트위드 활용법,dandy,"['댄디', '봄', '트위드', '노카라', '와이드핏', '핀턱', '그레이티스트', '데님', '팬츠', '로맨틱무브', '메신저', '크로스', '백', '부츠', '셔츠', '블라우스', '슈트', '블레이저', '재킷', '오더아카이브', '오파츠', '질스튜어트', '맨', '액세서리', '']",fashion_dataset/dandy/dandy_Men_021.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_021.png,봄
499,Men-dan022,Men,버건디 컬러 매치,dandy,"['댄디', '봄', '컬러포인트', '핀턱', '와이드핏', '코듀로이', '구두', '니트', '스웨터', '라그랑지', '루킹포유', '메신저', '크로스', '백', '베드포드일레븐스', '손신발', '안경', '어반드레스', '엘무드', '코튼', '팬츠', '트러커', '재킷', '']",fashion_dataset/dandy/dandy_Men_022.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_022.png,봄
500,Men-dan023,Men,미니멀하게,dandy,"['댄디', '봄', '오버핏', '미니멀', '데님', '팬츠', '디어라이프', '랩12', '레드맨션', '메신저', '크로스', '백', '부츠', '셔츠', '블라우스', '손신발', '엘무드', '트러커', '재킷', '']",fashion_dataset/dandy/dandy_Men_023.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_023.png,봄
501,Men-dan024,Men,댄디한 멋,dandy,"['댄디', '봄', '알파카', '부클', '레더', '스트라이프', '핀턱', '구두', '니트', '스웨터', '디아뎀', '마이딥블루메모리즈', '손신발', '슈트', '팬츠', '슬랙스', '슈트', '블레이저', '재킷', '웨이스트', '백', '인템포무드', '질스튜어트', '맨', '액세서리', '챈세스노이', '카디건', '']",fashion_dataset/dandy/dandy_Men_024.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_024.png,봄
502,Men-dan025,Men,웨스턴 스타일링,dandy,"['댄디', '봄', '스웨이드', '웨스턴', '스터드', '절개', '와이드핏', '워싱', '키높이', '2113', '스튜디오', '그레이티스트', '기타', '아우터', '꼼파뇨', '데님', '팬츠', '데이빗스톤', '마뗑킴', '벨트', '부츠', '셔츠', '블라우스', '']",fashion_dataset/dandy/dandy_Men_025.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_025.png,봄
503,Men-dan026,Men,데님 패션,dandy,"['댄디', '봄', '청청패션', '레더', '절개', '워싱', '청청패션', '레더', '절개', '워싱', '데님', '팬츠', '레더', '라이더스', '재킷', '리끌로우', '부츠', '셔츠', '블라우스', '안경', '어반드레스', '엘무드', '커스텀에이드', '']",fashion_dataset/dandy/dandy_Men_026.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_026.png,봄
504,Men-dan027,Men,가벼워진 옷차림,dandy,"['댄디', '봄', '레더', '크롭', '스웨이드', '핀턱', '테이퍼드핏', '2113', '스튜디오', '디아뎀', '디어라이프', '랩12', '레더', '라이더스', '재킷', '메신저', '크로스', '백', '부츠', '셔츠', '블라우스', '슈트', '팬츠', '슬랙스', '킨치', '']",fashion_dataset/dandy/dandy_Men_027.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_027.png,봄
505,Men-dan028,Men,무심한 멋,dandy,"['댄디', '봄', '2113', '스튜디오', '구두', '낫포너드', '니트', '스웨터', '레더', '라이더스', '재킷', '반지', '셔츠', '블라우스', '손신발', '아퐁', '앤드로스', '코튼', '팬츠', '포콤마', '레더', '레이어드룩', '코듀로이', '와이드핏', '']",fashion_dataset/dandy/dandy_Men_028.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_028.png,봄
506,Men-dan029,Men,셋업 스타일링,dandy,"['댄디', '봄', '니트', '스웨터', '데님', '팬츠', '반지', '부츠', '블루종', 'MA-1', '오브젝트', '매터스', '챈세스노이', '킨치', '포콤마', '']",fashion_dataset/dandy/dandy_Men_029.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_029.png,봄
507,Men-dan030,Men,세련된 조합,dandy,"['겨울', '댄디', '구두', '기타', '상의', '디아뎀', '레더', '라이더스', '재킷', '레인디어', '마뗑킴', '목걸이', '펜던트', '반지', '손신발', '슈트', '팬츠', '슬랙스', '토트백', '포콤마', '크롭', '셋업코디', '모노톤', '핀턱', '글로시', '']",fashion_dataset/dandy/dandy_Men_030.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_030.png,겨울
508,Men-dan031,Men,체크 포인트,dandy,"['겨울', '댄디', '니트', '스웨터', '데님', '팬츠', '반지', '부츠', '왓에버위원트', '챈세스노이', '킨치', '트러커', '재킷', '포콤마', '하이투', '모노톤', '체크', '유니크', '세미부츠컷', '']",fashion_dataset/dandy/dandy_Men_031.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_031.png,겨울
509,Men-dan032,Men,데님 연출법,dandy,"['겨울', '댄디', '그레이티스트', '데님', '팬츠', '디아뎀', '라그랑지', '로맨틱무브', '목걸이', '펜던트', '벨트', '부츠', '셔츠', '블라우스', '슈트', '블레이저', '재킷', '에스에스와이', '쿠나썬', '청청패션', '워싱', '와이드핏', '레더블레이저', '웨스턴', '']",fashion_dataset/dandy/dandy_Men_032.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_032.png,겨울
510,Men-dan033,Men,워너비 스타일,dandy,"['겨울', '댄디', '겨울', '싱글', '코트', '노매뉴얼', '니트', '스웨터', '데님', '팬츠', '데이빗스톤', '메신저', '크로스', '백', '반지', '부츠', '비니', '시그니처', '오와이', '인디고', '미드나잇', '일꼬르소', '플랙', '모헤어', '롱코트', '모노톤', '키높이', '체인', '엔지니어부츠', '']",fashion_dataset/dandy/dandy_Men_033.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_033.png,겨울
511,Men-dan034,Men,셋업 스타일링,dandy,"['겨울', '댄디', '니트', '스웨터', '데님', '팬츠', '리끌로우', '부츠', '안경', '애드호크', '이지오', '킨치', '트러커', '재킷', '스트라이프', '셋업코디', '모노톤', '데이트', '청청패션', '']",fashion_dataset/dandy/dandy_Men_034.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_034.png,겨울
512,Men-dan035,Men,깔끔 모노톤,dandy,"['겨울', '댄디', '겨울', '싱글', '코트', '니트', '스웨터', '더블유엠씨', '데님', '팬츠', '라스트리조트', '루킹포유', '메신저', '크로스', '백', '목걸이', '펜던트', '보드화', '블렌도프', '시그니처', '안경', '에이지', '그레이', '이지오', '캔버스', '단화', '모노톤', '카고', '남친룩', '']",fashion_dataset/dandy/dandy_Men_035.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_035.png,겨울
513,Men-dan036,Men,세련된 스타일,dandy,"['겨울', '댄디', '기타', '바지', '넥타이', '다로', '레더', '라이더스', '재킷', '루킹포유', '메신저', '크로스', '백', '셔츠', '블라우스', '아디다스', '안경', '이지오', '이티씨이', '톤즈', '패션스니커즈화', '레더', '모노톤', '대미지', '핀턱', '데이트', '']",fashion_dataset/dandy/dandy_Men_036.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_036.png,겨울
514,Men-dan037,Men,볼수록 멋스러워,dandy,"['겨울', '댄디', '얼죽코', '더블코트', '컬러포인트', '더니트컴퍼니', '더블유엠씨', '로맨틱무브', '부츠', '카디건', '코튼', '팬츠', '톤즈', '']",fashion_dataset/dandy/dandy_Men_037.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_037.png,겨울
515,Men-dan038,Men,데님 포인트,dandy,"['겨울', '댄디', '워싱', '노카라', '핀턱', '화사한', '니트', '스웨터', '디어라이프', '마이딥블루메모리즈', '메신저', '크로스', '백', '부츠', '블로퍼', '손신발', '왓에버위원트', '인비저블', '코튼', '팬츠', '트러커', '재킷', '']",fashion_dataset/dandy/dandy_Men_038.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_038.png,겨울
516,Men-dan039,Men,시크한 매치,dandy,"['겨울', '댄디', '레더', '스티치', '심볼', '워싱', '오버핏', '핀턱', '긴소매', '티셔츠', '데님', '팬츠', '데이빗스톤', '레더', '라이더스', '재킷', '루킹포유', '부츠', '선글라스', '선데이오프클럽', '와이케이', '코드그라피', '']",fashion_dataset/dandy/dandy_Men_039.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_039.png,겨울
517,Men-dan040,Men,훈훈한 스타일,dandy,"['겨울', '댄디', '얼죽코', '발마칸코트', '레이어드룩', '핀턱', '남친룩', '겨울', '싱글', '코트', '디어라이프', '메신저', '크로스', '백', '부츠', '비얼디드키드', '셔츠', '블라우스', '셔터', '손신발', '슈트', '팬츠', '슬랙스', '일꼬르소', '카디건', '톤즈', '']",fashion_dataset/dandy/dandy_Men_040.jpg,fashion_dataset_bgrem/dandy/bgrem_dandy_Men_040.png,겨울
